,Company_Name,ISIN,segment1,Type_Issue1,Sector,Total_No_Securities,Fresh_No_Securities,OFS_No_Securities,Issue_Open_Date,Issue_Close_Date,Times_subscribed,Face_Value,Premimum,Issue_Price,Issue_Size,Listing_Date,Anchor,QIB,Final_QIB,NII,RII,Market_Maker,Shareholder,Employee,Policy_Holders,Underwriter,Promoters_Contribution,Reservation_Portion,Net offer to public,State,Region,6(1) / (2),Industry,Segment,state_code,State1,Region1,Exchange,Designated_Exchange,Issue_Size_Bucket
548,Maiden Forgings Limited,BSE,SME,IPO,Private,3784000,3784000,0.0,2023-03-23,2023-03-27,1.13,10.0,53.0,63.0,23.8392,2023-04-06,0,348000.0,348000,982000,2264000,190000,0.0,0.0,0.0,0.0,0,190000,3594000,delhi,Northern,,Iron & Steel Products,SME,del,Delhi,Northern,BSE,BSE,≥ 10crore - < 50crore
549,Yudiz Solutions Limited,INE09FA01019,SME,IPO,Private,2717600,2717600,0.0,2023-08-04,2023-08-08,4.67,10.0,155.0,165.0,44.84,2023-08-17,760000,520000.0,1280000,392800,908000,136800,0.0,0.0,0.0,0.0,0,136800,2580800,gujarat,Western,,Computers - Software & Consulting,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
550,Udayshivakumar infra Limited,INE0N0Y01013,Main Board,IPO,Private,18857142,18857142,0.0,2023-03-20,2023-03-23,32.2,10.0,25.0,35.0,65.999997,2023-04-03,0,1885713.0,1885713,5657143,11314286,0,0.0,0.0,0.0,0.0,0,0,18857142,karnataka,Southern,6(1),Civil Construction,Main Board,kar,Karnataka,Southern,NSE/BSE,BSE,≥ 50 crore - < 100crore
551,Zeal Global Services Limited,INE0PPS01018,SME,IPO,Private,3540000,3540000,0.0,2023-07-28,2023-08-01,3.83,10.0,93.0,103.0,36.46,2023-08-09,0,0.0,0,1680000,1682400,177600,0.0,0.0,0.0,0.0,0,177600,3362400,delhi,Northern,,Logistics Solution Provider,SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
552,Zenith Drugs Limited,INE0QWN01013,SME,IPO,Private,5148800,5148800,0.0,2024-02-19,2024-02-22,156.7,10.0,69.0,79.0,40.67552,2024-02-27,1288000,859200.0,2147200,644800,1504000,852800,0.0,0.0,0.0,0.0,0,852800,4296000,madhya pradesh,Central,,Pharmaceuticals,SME,mad,Madhya Pradesh,Central,NSE,NSE,≥ 10crore - < 50crore
553,GENPHARMASEC LIMITED,BSE,Main Board,Right,Private,276859850,276859850,0.0,2024-01-22,2024-02-09,0.4413,1.0,0.75,1.75,48.45,2024-03-02,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Trading & Distributors,Main Board,mah,Maharashtra,Western,BSE,BSE ,≥ 10crore - < 50crore
554,Adroit Infotech Limited,INE737B01033,Main Board,Right,Private,32501058,32501058,0.0,2024-02-07,2024-02-16,0.8726999999999999,2.5,1.25,3.75,48.75,2024-03-07,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,telangana,Southern,,IT Enabled Services,Main Board,tel,Telangana,Southern,BSE/NSE,BSE,≥ 10crore - < 50crore
555,Nagreeka Exports Limited,INE123B01028,Main Board,Right,Private,18749550,18749550,0.0,2024-02-12,2024-02-23,1.1103,5.0,15.0,20.0,37.5,2024-03-22,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,kolkata,Eastern,,Other Textile Products,Main Board,kol,,,BSE/NSE,BSE,≥ 10crore - < 50crore
556,Affordable Robotic & Automation Limited,BSE,Main Board,Right,Private,1066666,1066666,0.0,2024-02-26,2024-03-07,1.3049000000000002,10.0,440.0,450.0,48.0,2024-03-21,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Industrial Products,SME,mah,Maharashtra,Western,BSE(SME),BSE,≥ 10crore - < 50crore
557,Shree Ajit Pulp And Paper Ltd,BSE,Main Board,Right,Private,3571133,3571133,0.0,2024-01-30,2024-02-20,2.3597,6.0,42.0,48.0,28.56,2024-03-06,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,Paper & Paper Products,Main Board,guj,Gujarat,Western,BSE,BSE,≥ 10crore - < 50crore
558,QUEST SOFTECH (INDIA) LIMITED,BSE,Main Board,Right,Private,16000000,16000000,0.0,2024-02-02,2024-02-15,0.10550000000000001,3.0,7.0,10.0,48.0,2024-03-06,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Computers - Software & Consulting,Main Board,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
559,MAGNUM VENTURES LIMITED,INE387I01016,Main Board,Right,Private,9059433,9059433,0.0,2024-02-07,2024-02-21,0.4539,10.0,44.0,54.0,48.92,2024-03-12,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,delhi,Northern,,Paper & Paper Products,Main Board,del,Delhi,Northern,BSE/NSE,BSE,≥ 10crore - < 50crore
560,"Indian Infotech And Software Ltd.,",BSE,Main Board,Right,Private,261453270,261453270,0.0,2024-02-06,2024-02-13,1.375,1.0,0.6000000000000001,1.6,41.83,2024-03-05,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Investment Company,Main Board,mah,Maharashtra,Western,BSE,BSE ,≥ 10crore - < 50crore
561,Yarn Syndicate Ltd.,BSE,Main Board,Right,Private,18000000,18000000,0.0,2024-02-06,2024-02-21,1.1173,5.0,8.5,13.5,48.6,2024-03-11,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,kolkata,Eastern,,Trading & Distributors,Main Board,kol,,,BSE,BSE ,≥ 10crore - < 50crore
562,Mitsu Chem Plast Limited,BSE,Main Board,Right,Private,1509075,1509075,0.0,2024-02-26,2024-03-04,2.3398,5.0,67.0,72.0,21.73,2024-03-20,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Packaging,Main Board,mah,Maharashtra,Western,BSE,BSE ,≥ 10crore - < 50crore
563,Platinum Industries Limited,INE0PT501018,Main Board,IPO,Private,13761225,13761225,0.0,2024-02-27,2024-02-29,104.04,10.0,161.0,171.0,235.3169475,2024-03-05,4128237,2752375.0,6880612,2064184,4816429,0,0.0,0.0,0.0,0.0,0,0,13761225,maharashtra,Western,6(1),Specialty Chemicals,Main,mah,Maharashtra,Western,NSE/BSE,NSE,≥ 100 crore - < 500crore
564,Shree Karni Fabcom Limited,INE0S4Y01010,SME,IPO,Private,1872000,1872000,0.0,2024-03-06,2024-03-11,314.95,10.0,217.0,227.0,42.4944,2024-03-14,532800,355800.0,888600,267000,622800,93600,0.0,0.0,0.0,0.0,0,93600,1778400,gujarat,Western,,Other Textile Products,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
565,Sona Machinery Limited,INE0Q6H01012,SME,IPO,Private,3624000,3624000,0.0,2024-03-05,2024-03-07,280.97,10.0,133.0,143.0,51.8232,2024-03-13,1032000,688000.0,1720000,517000,1205000,182000,0.0,0.0,0.0,0.0,0,182000,3442000,delhi,Northern,,Industrial Products,SME,del,Delhi,Northern,NSE,NSE,≥ 50 crore - < 100crore
566,Exicom Tele Systems Limited,INE777F01014,Main Board,IPO,Private,30211200,23169000,7042200.0,2024-02-27,2024-02-29,138.4,10.0,132.0,142.0,428.99904,2024-03-05,12538800,10119700.0,22658500,4531600,3021100,0,0.0,0.0,0.0,0.0,0,0,30211200,himachal pradesh,Northern,6(2),Heavy Electrical Equipment,Main,him,Himachal Pradesh,Northern,NSE/BSE,NSE,≥ 100 crore - < 500crore
567,V R Infraspace Limited,INE0QQM01017,SME,IPO,Private,2400000,2400000,0.0,2024-03-04,2024-03-06,106.58,10.0,75.0,85.0,20.4,2024-03-12,0,0.0,0,1076800,1201600,121600,0.0,0.0,0.0,0.0,0,121600,2278400,gujarat,Western,,"Residential, Commercial Projects",SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
568,Mukka Proteins Limited,INE0CG401037,Main Board,IPO,Private,80000000,80000000,0.0,2024-02-29,2024-03-04,137.59,1.0,27.0,28.0,224.0,2024-03-07,23999565,16000435.0,40000000,12000000,28000000,0,0.0,0.0,0.0,0.0,0,0,80000000,karnataka,Southern,6(1),Animal Feed,Main,kar,Karnataka,Southern,NSE/BSE,NSE,≥ 100 crore - < 500crore
569,M.V.K. Agro food product limited,INE0SGC01015,SME,IPO,Private,5490000,5490000,0.0,2024-02-29,2024-03-04,8.14,10.0,110.0,120.0,65.88,2024-03-07,0,0.0,0,1106400,4108800,274800,0.0,0.0,0.0,0.0,0,274800,5215200,maharashtra,Western,,Sugar,SME,mah,Maharashtra,Western,NSE,NSE,≥ 50 crore - < 100crore
570,R K Swamy Limited,INE0NQ801033,Main Board,IPO,Private,14720101,6020101,8700000.0,2024-03-04,2024-03-06,25.9885,5.0,283.0,288.0,423.56,2024-03-12,6500937,4433877.0,10934814,2186962,1457975,0,0.0,140350.0,0.0,0.0,0,140350,14579751,tamil nadu,Southern,6(2),Advertising & Media Agencies,Main,tam,Tamil Nadu,Southern,NSE/BSE,BSE,≥ 100 crore - < 500crore
571,Purv Flexipack Limited,INE0R6C01012,SME,IPO,Private,5664000,5664000,0.0,2024-02-27,2024-02-29,382.07,10.0,61.0,71.0,40.2144,2024-03-05,1516800,1052800.0,2569600,844800,1900800,348800,0.0,0.0,0.0,0.0,0,348800,5315200,west bengal,Eastern,,Plastic Products - Industrial,SME,wes,West Bengal,Eastern,NSE,NSE,≥ 10crore - < 50crore
572,Owais Metal and Mineral Processing Limited,INE0R8M01017,SME,IPO,Private,4907200,4907200,0.0,2024-02-26,2024-02-28,236,10.0,77.0,87.0,42.69264,2024-03-04,1368000,912000.0,2280000,684800,1598400,344000,0.0,0.0,0.0,0.0,0,344000,4563200,madhya pradesh,Central,,Ferro & Silica Manganese,SME,mad,Madhya Pradesh,Central,NSE,NSE,≥ 10crore - < 50crore
573,Sadhav Shipping Limited,INE0K5H01010,SME,IPO,Private,4018800,4018800,0.0,2024-02-23,2024-02-27,130.11,10.0,85.0,95.0,38.1786,2024-03-01,0,0.0,0,1908000,1908000,202800,0.0,0.0,0.0,0.0,0,202800,3816000,maharashtra,Western,,Shipping,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
574,J.G.Chemicals Limited,INE0MB501011,Main Board,IPO,Private,11366063,7466063,3900000.0,2024-03-05,2024-03-07,28.5568,10.0,211.0,221.0,251.1899923,2024-03-13,3409818,2273212.0,5683030,1704910,3978123,0,0.0,0.0,0.0,0.0,0,0,11366063,west bengal,Eastern,6(1),Commodity Chemicals,Main,wes,West Bengal,Eastern,NSE/BSE,BSE,≥ 100 crore - < 500crore
575,Gopal Snacks Limited,INE0L9R01028,Main Board,IPO,Private,16216886,0,16216886.0,2024-03-06,2024-03-11,10.77,1.0,400.0,401.0,650.2971286,2024-03-14,4836657,3232676.0,8069333,2420801,5648534,0,0.0,78218.0,0.0,0.0,0,78218,16138668,gujarat,Western,6(1),Packaged Foods,Main,guj,Gujarat,Western,NSE/BSE,BSE,≥ 500crore
576,PRATHAM EPC PROJECTS LIMITED,INE0QA601016,SME,IPO,Private,4800000,4800000,0.0,2024-03-11,2024-03-13,195.74,10.0,65.0,75.0,36.0,2024-03-18,1366400,912000.0,2278400,684800,1596800,240000,0.0,0.0,0.0,0.0,0,240000,4560000,gujarat,Western,,Civil Construction,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
577,Signoria Creation Limited,INE0RDE01010,SME,IPO,Private,1428000,1428000,0.0,2024-03-12,2024-03-14,732.1,10.0,55.0,65.0,9.282,2024-03-19,320000,216000.0,536000,250000,530000,72000,0.0,40000.0,0.0,0.0,0,112000,1316000,rajasthan,Northern,,Garments & Apparels,SME,raj,Rajasthan,Western,NSE,NSE,≥ 5crore - < 10crore
578,AVP Infracon Limited,INE0R9401019,SME,IPO,Private,6979200,6979200,0.0,2024-03-13,2024-03-15,17.43,10.0,65.0,75.0,52.344,2024-03-20,1870400,1248000.0,3118400,939200,2190400,731200,0.0,0.0,0.0,0.0,0,731200,6248000,tamil nadu,Southern,,Civil Construction,SME,tam,Tamil Nadu,Southern,NSE,NSE,≥ 50 crore - < 100crore
579,KOURA FINE DIAMOND JEWELRY LIMITED,BSE,SME,IPO,Private,1000000,1000000,0.0,2024-03-06,2024-03-11,685.40,10.0,45.0,55.0,5.5,2024-03-14,0,0.0,0,240000,690000,70000,0.0,0.0,0.0,0.0,0,70000,930000,gujarat,Western,,"Gems, Jewellery And Watches",SME,guj,Gujarat,Western,BSE,BSE,≥ 5crore - < 10crore
580,Pune E - Stock Broking Limited,BSE,SME,IPO,Private,4606400,4606400,0.0,2024-03-07,2024-03-12,327.96,10.0,73.0,83.0,38.23,2024-03-15,1172800,782400.0,1955200,588800,1371200,691200,0.0,0.0,0.0,0.0,0,691200,3915200,maharashtra,Western,,Stockbroking & Allied,SME,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
581,Enfuse Solutions Limited,INE0S3X01014,SME,IPO,Private,2337600,2337600,0.0,2024-03-15,2024-03-19,360.79,10.0,86.0,96.0,22.44096,2024-03-22,663600,444000.0,1107600,333600,776400,120000,0.0,0.0,0.0,0.0,0,120000,2217600,maharashtra,Western,,IT Enabled Services,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
582,Enser Communications Limited,INE0R9I01013,SME,IPO,Private,2310000,2310000,0.0,2024-03-15,2024-03-19,8.53,10.0,60.0,70.0,16.17,2024-03-22,0,0.0,0,540000,1652000,118000,0.0,0.0,0.0,0.0,0,118000,2192000,maharashtra,Western,,IT Enabled Services,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
583,Popular Vehicles and Services Limited,INE772T01024,Main Board,IPO,Private,20393828,8476753,11917075.0,2024-03-12,2024-03-14,1.77,2.0,293.0,295.0,601.55,2024-03-19,6107325,4935603.0,11042928,2018050,7309900,0,0.0,22950.0,0.0,0.0,0,22950,20370878,kerela,Southern,6(1),Auto Dealer,Main,ker,Kerala,Southern,NSE/BSE,NSE,≥ 500crore
584,Royal Sense Limited,BSE,SME,IPO,Private,1450000,1450000,0.0,2024-03-12,2024-03-14,7.61,10.0,58.0,68.0,9.86,2024-03-19,0,0.0,0,644000,646000,160000,0.0,0.0,0.0,0.0,0,160000,1290000,delhi,Northern,,Medical Equipment & Supplies,SME,del,Delhi,Northern,BSE,BSE,≥ 5crore - < 10crore
585,Krystal Integrated Services Limited,INE0QN801017,Main Board,IPO,Private,4197552,2447552,1750000.0,2024-03-14,2024-03-18,15.23,10.0,705.0,715.0,300.124968,2024-03-21,1259265,839510.0,2098775,629633,1469144,0,0.0,0.0,0.0,0.0,0,0,4197552,maharashtra,Western,6(1),Diversified Commercial Services,Main,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 100 crore - < 500crore
586,KP GREEN ENGINEERING LIMITED,BSE,SME,IPO,Private,13160000,13160000,0.0,2024-03-15,2024-03-19,31.22,5.0,139.0,144.0,189.5,2024-03-22,3750000,2500000.0,6250000,1876000,4376000,658000,0.0,0.0,0.0,0.0,0,658000,12502000,gujarat,Western,,Heavy Electrical Equipment,SME,guj,Gujarat,Western,BSE,BSE,≥ 100 crore - < 500crore
587,CHATHA FOODS LIMITED,BSE,SME,IPO,Private,5962000,5962000,0.0,2024-03-19,2024-03-21,18.01,10.0,46.0,56.0,33.38,2024-03-27,1698000,1132000.0,2830000,850000,1982000,300000,0.0,0.0,0.0,0.0,0,300000,5662000,punjab,Northern,,Packaged Foods,SME,pun,Punjab,Northern,BSE,BSE,≥ 10crore - < 50crore
588,Omfurn India Limited,INE338Y01016,Main Board,FPO,Private,3600000,3600000,0.0,2024-03-20,2024-03-22,3.34,10.0,65.0,75.0,27.0,2024-03-28,535200,1173600.0,1708800,513600,1197600,180000,0.0,0.0,0.0,0.0,0,180000,3420000,maharashtra,Western,,"Furniture, Home Furnishing",SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
589,Aluwind Architectural Limited,INE0STM01017,SME,IPO,Private,6600000,6600000,0.0,2024-03-28,2024-04-04,6.39,10.0,35.0,45.0,29.7,2024-04-09,0,0.0,0,2067000,4203000,330000,0.0,0.0,0.0,0.0,0,330000,6270000,maharashtra,Western,,"Aluminium, Copper & Zinc Products",SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
590,Arunjyoti Bio Ventures Limited ,INE485K01014,Main Board,Right,Private,16567200,16567200,0.0,2024-03-26,2024-04-08,25.034,10.0,10.0,20.0,33.13,2024-04-29,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,telangana,Southern,,Other Financial Services,Main Board,tel,Telangana,Southern,BSE,BSE,≥ 10crore - < 50crore
591,Aspire & Innovative Advertising Limited,INE0S7801010,SME,IPO,Private,4068000,4068000,0.0,2024-03-26,2024-03-28,19.7,10.0,44.0,54.0,21.9672,2024-04-03,1156000,774000.0,1930000,580000,1354000,204000,0.0,0.0,0.0,0.0,0,204000,3864000,delhi,Northern,,Household Appliances,SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
592,Bharti Hexacom Limited,INE343G01021,Main Board,IPO,Private,75000000,0,75000000.0,2024-04-03,2024-04-05,29.88,5.0,565.0,570.0,4275.0,2024-04-12,33750000,22500000.0,56250000,11250000,7500000,0,0.0,0.0,0.0,0.0,0,0,75000000,delhi,Northern,6(2),Telecom - Cellular & Fixed line services,Main Board,del,Delhi,Northern,BSE/NSE,BSE,≥ 500crore
593,Blue Pebble Limited,INE0SAK01011,SME,IPO,Private,1080000,1080000,0.0,2024-03-26,2024-03-28,73.74,10.0,158.0,168.0,18.144,2024-04-03,305600,204800.0,510400,154400,359200,56000,0.0,0.0,0.0,0.0,0,56000,1024000,maharashtra,Western,,Diversified Commercial Services,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
594,Creative Graphics Solutions India Limited,INE0R7401011,SME,IPO,Private,6400000,6400000,0.0,2024-03-28,2024-04-04,206.97,10.0,75.0,85.0,54.4,2024-04-09,1824000,1216000.0,3040000,912000,2128000,320000,0.0,0.0,0.0,0.0,0,320000,6080000,delhi,Northern,,Other Industrial Products,SME,del,Delhi,Northern,NSE,NSE,≥ 50 crore - < 100crore
595,DCG Cables & Wires Limited,INE0S8401018,SME,IPO,Private,4999200,4999200,0.0,2024-04-08,2024-04-10,21.24,10.0,90.0,100.0,49.992,2024-04-16,0,0.0,0,1652400,3094800,252000,0.0,0.0,0.0,0.0,0,252000,4747200,gujurat,Western,,Cables - Electricals,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
596,DIPNA PHARMACHEM LIMITED,INE0MC401013,Main Board,Right,Private,12075250,12075250,0.0,2024-02-26,2024-03-07,10.823,10.0,0.0,10.0,12.07,2024-04-08,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,Pharmaceuticals,SME,guj,Gujarat,Western,BSE,BSE ,≥ 10crore - < 50crore
597,EMMFORCE AUTOTECH LIMITED,INE0SDC01012,SME,IPO,Private,5499600,5499600,0.0,2024-04-23,2024-04-25,364.98,10.0,88.0,98.0,53.89,2024-04-30,1566000,1045200.0,2611200,783600,1828800,276000,0.0,0.0,0.0,0.0,0,276000,5223600,haryana,Northern,,Auto Components & Equipments,SME,har,Haryana,Northern,BSE ,BSE ,≥ 50 crore - < 100crore
598,Faalcon Concepts Limited,INE0Q9W01015,SME,IPO,Private,1950000,1950000,0.0,2024-04-19,2024-04-23,67.92,10.0,52.0,62.0,12.09,2024-04-26,0,0.0,0,926000,926000,98000,0.0,0.0,0.0,0.0,0,98000,1852000,haryana,Northern,,Industrial Products,SME,har,Haryana,Northern,BSE ,BSE ,≥ 10crore - < 50crore
599,Gconnect Logitech and Supply Chain Limited,INE0QHY01011,SME,IPO,Private,1401000,1401000,0.0,2024-03-26,2024-03-28,54.48,10.0,30.0,40.0,5.6,2024-04-03,0,0.0,0,501000,825000,75000,0.0,0.0,0.0,0.0,0,75000,1326000,gujarat,Western,,Logistics Solution Provider,SME,guj,Gujarat,Western,BSE ,BSE ,≥ 5crore - < 10crore
600,Globe Textiles (India) Limited,INE581X01021,Main Board,Right,Private,149137692,149137692,0.0,2024-03-06,2024-03-15,0.99,2.0,1.0,3.0,44.7413076,2024-04-05,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,Textiles & Apparels,Main Board,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
601,Greenhitech Ventures Limited,INE0S0701019,SME,IPO,Private,1260000,1260000,0.0,2024-04-12,2024-04-16,737.28,10.0,40.0,50.0,6.3,2024-04-22,0,0.0,0,597000,597000,66000,0.0,0.0,0.0,0.0,0,66000,1194000,uttar pradesh,Northern,,Lubricants,SME,utt,Uttar Pradesh,Northern,BSE ,BSE ,≥ 5crore - < 10crore
602,Greenhitech Ventures Limited,INE0S0701019,SME,IPO,Private,1260000,1260000,0.0,2024-04-12,2024-04-16,737.28,10.0,40.0,50.0,6.3,2024-04-22,0,0.0,0,597000,597000,66000,0.0,0.0,0.0,0.0,0,66000,1194000,uttar pradesh,Northern,,Lubricants,SME,utt,Uttarakhand,Northern,BSE ,BSE ,≥ 5crore - < 10crore
603,Grill Splendour Services Limited,INE0PC901019,SME,IPO,Private,1372800,1372800,0.0,2024-04-15,2024-04-18,12.85,10.0,110.0,120.0,16.4736,2024-04-23,0,0.0,0,345600,957600,69600,0.0,0.0,0.0,0.0,0,69600,1303200,maharashtra,Western,,Restaurants,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
604,"Hindustan Construction Co. Ltd.,",INE549A01026,Main Board,Right,Private,166666666,166666666,0.0,2024-03-26,2024-04-05,9.862,1.0,20.0,21.0,350.0,2024-04-22,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Civil Construction,Main Board,mah,Maharashtra,Western,BSE/NSE,BSE,≥ 100 crore - < 500crore
605,Jay Kailash Namkeen Limited,INE0MSS01019,SME,IPO,Private,1633600,1633600,0.0,2024-03-28,2024-04-03,34.42,10.0,63.0,73.0,11.92,2024-04-08,0,464000.0,464000,310400,776000,83200,0.0,0.0,0.0,0.0,0,83200,1550400,gujarat,Western,,Packaged Foods,SME,guj,Gujarat,Western,BSE ,BSE ,≥ 10crore - < 50crore
606,JNK India Limited,INE0OAF01028,Main Board,IPO,Private,15649967,7228915,8421052.0,2024-04-23,2024-04-25,29.39,2.0,413.0,415.0,649.47,2024-04-30,4694989,3129993.0,7824982,2347496,5477489,0,0.0,0.0,0.0,0.0,0,0,15649967,maharashtra,Western,6(1),Industrial Products,Main Board,mah,Maharashtra,Western,BSE/NSE,NSE,≥ 500crore
607,K2 Infragen Limited,INE0DEZ01013,SME,IPO,Private,3406800,3406800,0.0,2024-03-28,2024-04-03,46.3566,10.0,109.0,119.0,40.54092,2024-04-08,946800,631200.0,1578000,474000,1105200,249600,0.0,0.0,0.0,0.0,0,249600,3157200,haryana,Northern,,Civil Construction,SME,har,Haryana,Northern,NSE,NSE,≥ 10crore - < 50crore
608,"Mercury Trade Links Ltd.,",INE319T01016,Main Board,Right,Private,2475000,2475000,0.0,2024-03-11,2024-03-21,14.413,10.0,30.0,40.0,9.9,2024-04-05,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,Diversified Commercial Services,Main Board,guj,Gujarat,Western,BSE,BSE ,≥ 5crore - < 10crore
609,Naman In-Store (India) Limited,INE0RJM01010,SME,IPO,Private,2848000,2848000,0.0,2024-03-22,2024-03-27,330.64,10.0,79.0,89.0,25.3472,2024-04-02,811200,540800.0,1352000,406400,947200,142400,0.0,0.0,0.0,0.0,0,142400,2705600,maharashtra,Western,,"Furniture, Home Furnishing",SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
610,Radiowalla Network Limited,INE430U01019,SME,IPO,Private,1875200,1875200,0.0,2024-03-27,2024-04-02,346.19,10.0,66.0,76.0,14.25152,2024-04-05,526400,353600.0,880000,265600,617600,112000,0.0,0.0,0.0,0.0,0,112000,1763200,karnataka,Southern,,Media & Entertainment,SME,kar,Karnataka,Southern,NSE,NSE,≥ 10crore - < 50crore
611,Ramdevbaba Solvent Limited,INE0RJH01010,SME,IPO,Private,5913600,5913600,0.0,2024-04-15,2024-04-18,128.03,10.0,75.0,85.0,50.2656,2024-04-23,1680000,1120000.0,2800000,840000,1960000,313600,0.0,0.0,0.0,0.0,0,313600,5600000,maharashtra,Western,,Edible Oil,SME,mah,Maharashtra,Western,NSE,NSE,≥ 50 crore - < 100crore
612,SHIVAM CHEMICALS LIMITED,INE0SGR01013,SME,IPO,Private,4587000,4587000,0.0,2024-04-23,2024-04-25,9.65,10.0,34.0,44.0,20.18,2024-04-30,0,0.0,0,1425000,2931000,231000,0.0,0.0,0.0,0.0,0,231000,4356000,maharashtra,Western,,Animal Feed,SME,mah,Maharashtra,Western,BSE ,BSE ,≥ 10crore - < 50crore
613,Silgo Retail Limited,INE01II01013,Main Board,Right,Private,8226802,8226802,0.0,2024-02-28,2024-03-15,81,10.0,15.0,25.0,20.567005,2024-04-03,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,rajasthan,Northern,,Consumer Durables,Main Board,raj,Rajasthan,Western,NSE,NSE,≥ 10crore - < 50crore
614,South Indian Bank Ltd.,INE683A01023,Main Board,Right,Private,523185254,523185254,0.0,2024-03-06,2024-03-20,15.904,1.0,21.0,22.0,1151.0,2024-04-02,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,kerala,Southern,,Private Sector Bank,Main Board,ker,Kerala,Southern,BSE/NSE,BSE,≥ 500crore
615,SRM CONTRACTORS LIMITED,INE0R6Z01013,Main Board,IPO,Private,6200000,6200000,0.0,2024-03-26,2024-03-28,92.57,10.0,200.0,210.0,130.2,2024-04-03,1859900,1240100.0,3100000,930000,2170000,0,0.0,0.0,0.0,0.0,0,0,6200000,jammu & kashmir,Northern,6(1),Civil Construction,Main Board,jam,Jammu and Kashmir,Northern,BSE/NSE,NSE,≥ 100 crore - < 500crore
616,TAC Infosec Limited,INE0SOY01013,SME,IPO,Private,2829600,2829600,0.0,2024-03-27,2024-04-02,392.65,10.0,96.0,106.0,29.99376,2024-04-05,806400,537600.0,1344000,403200,940800,141600,0.0,0.0,0.0,0.0,0,141600,2688000,punjab,Northern,,Computers - Software & Consulting,SME,pun,Punjab,Northern,NSE,NSE,≥ 10crore - < 50crore
617,Teerth Gopicon Limited,INE0K6601012,SME,IPO,Private,3999600,3999600,0.0,2024-04-08,2024-04-10,73.5,10.0,101.0,111.0,44.39556,2024-04-16,0,0.0,0,1899600,1899600,200400,0.0,0.0,0.0,0.0,0,200400,3799200,maharashtra,Western,,Civil Construction,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
618,Trust Fintech Limited,INE0SWN01019,SME,IPO,Private,6282000,6282000,0.0,2024-03-26,2024-03-28,110.58,10.0,91.0,101.0,63.4482,2024-04-04,1788000,1192800.0,2980800,895200,2088000,318000,0.0,0.0,0.0,0.0,0,318000,5964000,maharashtra,Western,,Software Products,SME,mah,Maharashtra,Western,NSE,NSE,≥ 50 crore - < 100crore
